label,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16,data17,data18,data19,data20,data21,data22,data23,data24,data25,data26,data27,data28,data29,data30,data31,data32,data33,data34,data35,data36,data37,data38,data39,data40,data41,data42,data43,data44,data45,data46,data47,data48,data49,data50,data51,data52,data53,data54,data55,data56,data57,data58,data59,data60,data61,data62,data63,data64,data65,data66,data67,data68,data69,data70,data71,data72,data73,data74,data75,data76,data77,data78,data79,data80,data81,data82,data83,data84,data85,data86,data87,data88,data89,data90,data91,data92,data93,data94,data95,data96,data97,data98,data99,data100
0,682.932520780327,531.7433198984867,461.8854799481916,514.0927298365327,642.9392447519454,773.6529170848318,877.0957308294278,996.0731134088301,1196.902210803486,1484.2961141032788,1753.8502591329868,1833.5852312666386,1598.201321297478,1077.409198072132,472.56241227425375,54.389447026643325,5.684341886080802e-14,277.6050993233311,662.6274384440005,882.0147840064378,793.651899761331,479.12651346462826,183.9898238047092,143.84064407952596,415.16856425576145,829.4621313351017,1105.7760114878097,1047.1602864315078,686.1964427431851,277.0705089316722,135.12218555644353,428.934853713752,1063.2668562565252,1730.7248952234131,2097.6451418981947,2001.9543435240903,1536.5311941627685,971.3984979029658,575.3849222282561,459.3606019505648,539.5834216536574,631.7503685412405,597.7968055778421,439.0728196731419,276.82492370459084,245.68144791407866,385.73735040473946,612.903289818111,784.0292726658176,802.3982778927923,682.9325207803272,531.7433198984867,461.8854799481915,514.0927298365327,642.9392447519454,773.6529170848319,877.0957308294278,996.0731134088301,1196.9022108034862,1484.2961141032786,1753.8502591329868,1833.5852312666389,1598.201321297478,1077.409198072132,472.5624122742537,54.389447026643325,0.0,277.6050993233311,662.6274384440005,882.0147840064378,793.651899761331,479.1265134646284,183.98982380470918,143.84064407952573,415.1685642557613,829.4621313351015,1105.7760114878095,1047.1602864315078,686.1964427431851,277.07050893167224,135.12218555644344,428.93485371375186,1063.266856256525,1730.7248952234131,2097.645141898194,2001.9543435240905,1536.5311941627688,971.3984979029658,575.3849222282561,459.36060195056496,539.5834216536572,631.7503685412403,597.7968055778422,439.07281967314225,276.8249237045908,245.68144791407875,385.73735040473935,612.903289818111,784.0292726658176,802.3982778927924
0,1308.6640643206483,1576.3912140216853,1422.6144308707342,1075.1772318536262,998.9828444193149,1499.6516068409428,2430.0375138781747,3246.081606868383,3389.0058207607153,2708.696502147178,1597.994819930038,722.6021083005708,543.6291387344969,995.0835217167903,1563.2863977673187,1705.079138103948,1277.8199650275378,644.6107511858825,372.8544649451136,764.7502779134456,1592.6817300593495,2253.5621149712383,2227.4184439662563,1484.594835669573,522.6048901092389,0.0,246.98008554188334,1027.1267396258793,1728.8662235799247,1833.3558940730863,1296.378980833519,555.8805755549187,171.8362393792346,388.2703887258949,959.1232380623885,1365.2933137453044,1242.3839009771177,678.9018430313066,153.28766793885927,163.8561410648199,842.1821488384671,1846.2041125137962,2607.244517149596,2734.1593459633473,2267.854249754137,1607.6919240049895,1188.2423221259273,1167.1006760367463,1356.8459388515662,1430.4989399411447,1217.6744213958839,851.9248083365455,661.9427357093765,905.4204290344423,1560.0934492337972,2329.033486489852,2843.9237838161725,2903.2522184112663,2572.099433647637,2091.194836907108,1688.9844628548024,1447.0685139857105,1304.3008338958543,1164.840324535974,1002.1757929528367,875.6972584550388,863.9336950895407,987.4401396429994,1189.760852058192,1382.251943153516,1501.692087134585,1529.0957092860988,1466.7467488048987,1314.838032850389,1083.7154949237215,829.3818796489094,660.8663554798808,684.2973511687625,911.9598364668457,1215.854228833016,1387.3686237582835,1280.3469812400583,932.5079345405927,558.0271915450786,398.0126332479061,535.911434096395,828.4976310391203,1021.7312314884234,970.1940550519378,781.3578063048902,751.1925059137026,1121.7377068286564,1846.5728219882385,2564.402543144163,2828.9648545686196,2437.073803653899,1602.1285920639243,824.2712875796294,539.9395517384877,812.9972747010744
0,254.03354754206674,187.4010663455962,141.7084695912549,119.82679117873406,123.13093743787613,151.41329670741922,202.89678433921668,274.34650346234,361.2730054505975,458.21437849075573,559.0794395892707,657.5304660015769,747.3814176606417,822.986628825041,879.5955460207996,913.6512227874732,923.0138157057947,907.0950386294971,866.8951268674516,804.9399887206004,725.12249337377,632.4578676078154,532.7685706562662,432.31844767817586,337.41914932996843,254.0335475420667,187.40106634559623,141.70846959125498,119.82679117873406,123.13093743787606,151.41329670741922,202.89678433921682,274.3465034623399,361.27300545059757,458.2143784907556,559.0794395892707,657.5304660015769,747.3814176606417,822.986628825041,879.5955460207994,913.6512227874732,923.0138157057947,907.0950386294973,866.8951268674515,804.9399887206004,725.1224933737701,632.4578676078156,532.7685706562662,432.318447678176,337.4191493299684,254.03354754206666,187.4010663455962,141.70846959125484,119.82679117873404,123.13093743787597,151.41329670741925,202.89678433921668,274.34650346234,361.2730054505974,458.21437849075573,559.0794395892707,657.530466001577,747.3814176606417,822.9866288250412,879.5955460207994,913.6512227874734,923.0138157057947,907.0950386294973,866.8951268674515,804.9399887206004,725.1224933737701,632.4578676078154,532.7685706562662,432.31844767817597,337.41914932996826,254.0335475420667,187.4010663455962,141.70846959125498,119.82679117873396,123.13093743787613,151.41329670741928,202.8967843392168,274.34650346233997,361.27300545059757,458.21437849075573,559.0794395892707,657.5304660015769,747.3814176606417,822.9866288250408,879.5955460207994,913.6512227874734,923.0138157057945,907.0950386294973,866.8951268674515,804.9399887206006,725.12249337377,632.4578676078156,532.7685706562662,432.318447678176,337.4191493299685
0,2278.773647535073,2091.2878799172795,1408.0155238738798,570.8486269291238,31.71069401643001,34.90202641582994,448.29887032814673,881.3480790339779,1003.2698868276094,810.2359799691769,622.8587487422868,807.4678975472305,1441.0886318486687,2196.641290060304,2558.255477650663,2212.8289487060097,1312.9907006355795,394.93834646716164,0.0,284.42936277038535,918.7152790011882,1356.5058950104794,1264.6487399089165,777.6968868888325,376.7479849906858,488.8800923630119,1126.2677465549991,1855.4693125402778,2127.4667147054597,1711.9589161653093,892.7459676964596,265.2060914726911,288.2073332540665,936.3588575655726,1721.5694882212392,2065.7470576689284,1734.7166504857382,999.6169065247246,408.39579376128404,354.46319211312203,782.8712815389048,1259.080912527893,1336.3557583862535,924.714640613599,368.8544769644652,176.41794434814858,613.5041642999391,1484.8915847278934,2267.4180042228663,2488.671660654399,2057.9624511041034,1303.309179562987,702.5022019271643,529.4466754111141,688.5531029263175,848.4685400088275,747.8612583161951,419.9382730427616,161.28774039002496,281.8364092212459,843.6699451732568,1595.4465979015226,2146.601953795384,2238.0432415783134,1901.413068740776,1399.262435113012,1013.4283126475314,856.3481524583779,841.9821464375844,812.8289335183163,697.9040825702178,568.5271946561874,559.1354179622011,736.294935370823,1033.590393900573,1302.4466059560093,1425.8301345430473,1394.0595065490618,1285.4845682678751,1183.5593454173784,1113.5571641274296,1053.1847918269834,993.720655200782,977.7608090835822,1064.727079311352,1252.1805440759308,1435.15426249769,1461.0267125159407,1250.3779401988681,882.8627628610529,562.0600851079348,471.10221217360055,630.842436439538,883.3126890955893,1025.6968858743526,989.984457941146,913.0665522879874,1023.4817787366771,1425.4358577852818,1960.2720899064675
0,2310.7210532576164,1959.9721721089845,1224.194084066981,530.1872346903651,292.8190964529595,616.6170288485265,1225.6775318293696,1686.4413893290325,1753.4941766650145,1561.6716638601195,1502.7289029930917,1877.7360990778616,2605.761773999275,3236.8723680999133,3279.641181096671,2595.614205667782,1544.8837023485585,751.5348295781445,655.852564983313,1195.6639433174782,1867.1662397252298,2122.095548612354,1792.5765249298865,1209.847219945833,922.7200766484824,1239.3032558503442,1958.9422284070238,2513.714873041358,2414.074470371581,1648.111332177643,714.6557288999659,255.73624596221765,569.8315669025128,1383.998359129221,2062.7333613769983,2091.254507192167,1458.3380465940363,645.4690075855774,239.01859811046666,475.29546670099216,1074.7825653540053,1488.3093029764136,1351.7580246175014,785.0159871901328,299.30763500531634,389.1754076556676,1132.7981513246882,2113.8940531127696,2723.2413750727296,2602.679159195418,1890.6404638219242,1091.4100105266807,685.1539230297883,788.5351932219583,1120.4686038287296,1277.6297015510668,1083.204017326962,728.1214082675772,602.1590405769737,962.5237751486914,1709.7799785243737,2445.3393658903296,2757.101406663823,2505.612324454829,1895.7343998135257,1297.1943635943203,971.3157069103697,918.0048488408147,942.6543574517636,861.007024728063,660.7241941714312,493.45928863607054,522.7492884443786,769.5792086967126,1086.6818379765875,1274.1756785618288,1230.3470494806147,1011.6049675589195,763.4272402632799,596.0997365677781,517.0787308120154,468.5439545842493,417.6083727829249,401.60624389895605,481.1163672628445,649.3265829267079,796.030460440667,778.3181422331736,547.4508983356045,217.43508250794906,0.0,45.675869184491944,321.54289212258124,637.0237182317329,807.0552980975394,817.9871257112428,846.7409628973638,1101.1743380122864,1606.9051357289272,2127.790673355521
0,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79,645.79
1,1395.9684091359566,1359.0513234823297,946.6179317187351,456.37014945541875,276.17071523578454,576.1063835479741,1152.6544716514054,1564.7452923577705,1472.5539738660752,917.7237774846449,313.9518245850058,137.62954576981622,550.5923662149681,1254.754454032073,1707.132679790982,1540.269288380886,861.1893320739309,185.31368945211764,43.75132890635146,564.3659417822437,1358.271906219985,1811.2017289837936,1560.737465517169,787.1287907867605,83.7181670399103,0.0,610.6589608056024,1449.8897940073227,1868.1261847056453,1536.8737095692297,707.7016536694085,20.450787720920516,7.457434191918651,679.5187413969373,1516.9295258263935,1873.0248944902373,1475.6052981534517,635.8450362701736,3.6943400180626043,62.768023615203674,758.8678026129309,1548.6505367649431,1825.4287122093933,1387.1210840418357,583.9258831179177,37.69650291597148,158.5085553041382,835.7702602088888,1537.3675433743035,1729.326257765104,1283.8080372173827,562.4462985667235,122.3129325423663,283.9465305573673,897.7795937418086,1479.2750654058348,1592.7840562023473,1178.9799682932235,578.9300526531983,252.97117757979197,426.1121965035795,934.2345706854223,1374.8973653913372,1427.1780729301247,1085.5238012849577,637.1006065230256,421.0597475229889,571.0790135166646,937.3752501192282,1229.1185416870967,1246.1115343014112,1014.5967040681876,736.4324663408,614.705171888709,705.3270455459343,903.1686818578606,1050.7885453565443,1064.1244699427757,974.5022634927684,872.1211096643768,819.8620255879823,817.0558126365268,831.7624333682875,851.9423602949887,895.3206473203694,969.8562126323768,1035.4757136025096,1021.6103603347207,897.3182612309395,727.5206235200567,646.7074306943572,752.0455118493369,1001.1237130330242,1214.697465143784,1205.534761623942,940.8651847738322,598.6381398550805,450.00493614434185,643.7436221614265,1064.573657860251
1,2138.8799257195237,1568.2205850269288,819.1198410192535,297.5191168286043,254.3266714296449,621.3543078939099,1074.7399656634404,1277.9023186518205,1126.709986266594,818.9263968832331,698.4242029378929,988.8757971171897,1612.4153017436424,2227.4580261867336,2460.871191004051,2168.3180061169382,1535.4233910580108,946.8924308822104,717.9674550282714,881.4937751328487,1182.8037808554568,1283.502570079358,1023.6952022731607,550.1358937815532,215.65790508441165,321.9912652845273,892.6506059771218,1641.7513499847973,2163.3520741754464,2206.544519574406,1839.516883110141,1386.1312253406102,1182.9688723522302,1334.161204737457,1641.9447941208177,1762.446988066158,1471.9953938868612,848.4558892604083,233.41316481731786,0.0,292.5531848871127,925.4477999460402,1513.9787601218402,1742.9037359757795,1579.3774158712022,1278.0674101485938,1177.3686209246926,1437.1759887308901,1910.7352972224974,2245.2132859196395,2138.8799257195237,1568.2205850269288,819.1198410192535,297.51911682860424,254.32667142964496,621.3543078939095,1074.7399656634404,1277.9023186518205,1126.709986266594,818.9263968832332,698.4242029378928,988.8757971171897,1612.4153017436424,2227.4580261867336,2460.871191004051,2168.318006116938,1535.4233910580108,946.8924308822105,717.9674550282714,881.4937751328487,1182.8037808554568,1283.502570079358,1023.6952022731605,550.135893781553,215.6579050844115,321.99126528452706,892.6506059771218,1641.7513499847973,2163.3520741754464,2206.5445195744064,1839.516883110141,1386.1312253406102,1182.9688723522302,1334.161204737457,1641.9447941208173,1762.4469880661577,1471.9953938868612,848.4558892604084,233.41316481731772,0.0,292.5531848871128,925.44779994604,1513.9787601218402,1742.9037359757792,1579.377415871202,1278.0674101485943,1177.3686209246928,1437.1759887308901,1910.7352972224974,2245.213285919639
1,2444.3489220927718,1907.7819796179647,1083.10989615864,429.86158647248163,283.540130769166,631.7419932742655,1139.7956849543189,1404.9903119741577,1253.418787343908,863.5027748416469,626.987936145771,849.5604290524457,1510.3332193796587,2257.2578830139532,2644.560687201495,2442.5330338541457,1796.9219765969724,1123.347306313808,813.2940017824815,963.8437173586965,1325.218512490616,1501.655596481629,1257.174846350415,701.8736632407022,221.52601783042996,200.21176510872294,736.7787075835304,1561.4507910428551,2214.699100729013,2361.0205564323287,2012.818693927229,1504.7650022471762,1239.570375227337,1391.141899857587,1781.0579123598482,2017.572751055724,1795.0002581490494,1134.2274678218362,387.3028041875419,0.0,202.02765334734931,847.6387106045225,1521.213380887687,1831.2666854190138,1680.7169698427983,1319.3421747108791,1142.9050907198662,1387.38584085108,1942.6870239607929,2423.034669371065,2444.3489220927718,1907.7819796179647,1083.1098961586397,429.86158647248146,283.5401307691661,631.7419932742654,1139.7956849543189,1404.990311974158,1253.4187873439082,863.5027748416471,626.987936145771,849.5604290524457,1510.3332193796587,2257.2578830139532,2644.560687201495,2442.5330338541457,1796.9219765969724,1123.3473063138083,813.2940017824817,963.8437173586967,1325.218512490616,1501.6555964816287,1257.1748463504148,701.8736632407021,221.52601783043002,200.2117651087231,736.7787075835305,1561.4507910428551,2214.6991007290135,2361.020556432329,2012.818693927229,1504.765002247176,1239.570375227337,1391.141899857587,1781.0579123598477,2017.572751055724,1795.0002581490494,1134.2274678218364,387.3028041875418,2.2737367544323206e-13,202.02765334734931,847.6387106045224,1521.213380887687,1831.2666854190138,1680.7169698427983,1319.3421747108794,1142.9050907198664,1387.38584085108,1942.6870239607929,2423.034669371065
1,1529.5004485556963,1005.1820892769247,525.1931933459247,308.86463693859656,356.88465551222896,490.1053864230248,519.6023384326733,414.99525846669127,340.9155110243444,530.7572470677519,1089.6802348755832,1875.0352247242356,2550.028434550679,2782.5672834076345,2455.209375088772,1740.9877312165474,992.390546756757,520.9504167557848,419.5843013193066,545.9424736137057,667.8087521396465,656.138822729085,580.8525986420598,640.1370695759053,979.7114620596547,1541.956130745692,2064.672021350203,2239.8151330109704,1923.4693638141273,1246.7229898811388,544.2623743324413,145.83435077096638,173.08779042163795,480.5275859477769,777.0294282020491,837.1186452278102,650.3091373301929,405.3225309576892,327.87351828901836,497.0373420713463,778.9160837097074,927.9774061118628,781.0058766527734,398.07131774316144,41.33297275036995,0.0,383.19384974324845,1029.0845544219392,1598.3251991662776,1789.7078409791318,1529.5004485556963,1005.1820892769247,525.1931933459243,308.8646369385966,356.8846555122291,490.10538642302487,519.6023384326734,414.99525846669144,340.9155110243444,530.7572470677519,1089.6802348755832,1875.0352247242356,2550.028434550679,2782.5672834076345,2455.209375088772,1740.9877312165474,992.3905467567571,520.9504167557848,419.5843013193065,545.9424736137057,667.8087521396465,656.138822729085,580.8525986420599,640.1370695759056,979.7114620596547,1541.956130745692,2064.6720213502026,2239.8151330109704,1923.469363814128,1246.7229898811388,544.2623743324413,145.83435077096647,173.08779042163764,480.5275859477767,777.0294282020488,837.1186452278102,650.3091373301932,405.32253095768914,327.87351828901836,497.0373420713463,778.9160837097074,927.9774061118629,781.0058766527736,398.07131774316105,41.33297275036995,0.0,383.1938497432486,1029.0845544219392,1598.3251991662776,1789.7078409791318
